customer_id,tenure,monthly_charges,total_charges,num_products,contract_type,payment_method,internet_service,online_security,tech_support,paperless_billing,senior_citizen,gender,partner,dependents,phone_service,multiple_lines,streaming_tv,streaming_movies,device_protection,online_backup,churn
CUST04198,63,106.12,3790.23,2,Month-to-month,Electronic check,DSL,No internet service,No internet service,No,1,Male,No,Yes,Yes,Yes,Yes,Yes,No,No,1
CUST04199,53,35.47,3943.07,1,One year,Electronic check,DSL,Yes,No internet service,No,0,Female,No,No,Yes,Yes,No,Yes,No internet service,No internet service,0
CUST04200,71,65.15,167.1,1,Month-to-month,Credit card,No,Yes,Yes,Yes,0,Female,No,Yes,Yes,No,No,No,No,No internet service,1
CUST04201,48,60.8,1200.68,4,Month-to-month,Mailed check,No,No,No,Yes,0,Female,Yes,Yes,Yes,No,No internet service,Yes,No internet service,No,1
CUST04202,10,88.75,3037.68,4,One year,Bank transfer,DSL,No,No,Yes,0,Male,Yes,No,Yes,No,No internet service,No,No,No,0
CUST04203,48,44.99,5476.17,3,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No,0,Male,Yes,No,Yes,Yes,No,No internet service,No,No,0
CUST04204,20,84.03,1842.78,4,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,0,Male,Yes,No,Yes,No,No internet service,No,No,No internet service,0
CUST04205,65,107.75,3395.66,3,Month-to-month,Bank transfer,DSL,No,Yes,No,0,Female,Yes,Yes,Yes,No,No,No,Yes,Yes,1
CUST04206,62,61.81,4467.61,2,Two year,Credit card,Fiber optic,No,Yes,Yes,0,Male,No,No,Yes,No,No,No,No internet service,No,0
CUST04207,27,111.1,7110.97,1,Month-to-month,Electronic check,No,No,Yes,Yes,0,Female,Yes,No,Yes,Yes,No,No,Yes,No,0
CUST04208,16,119.32,2622.04,4,One year,Electronic check,DSL,No,No,Yes,0,Male,No,No,Yes,No,No internet service,No,No,No internet service,0
CUST04209,5,30.61,1085.79,2,Month-to-month,Bank transfer,No,Yes,No,No,0,Male,No,Yes,Yes,Yes,No,No,No internet service,Yes,0
CUST04210,18,43.31,3924.39,3,Month-to-month,Electronic check,DSL,No internet service,No internet service,No,0,Male,Yes,No,No,Yes,No internet service,No,Yes,No,0
CUST04211,55,115.04,5978.84,4,Month-to-month,Credit card,DSL,No,No,No,0,Male,Yes,No,Yes,No,Yes,No,No,No,0
CUST04212,27,115.83,896.68,1,Month-to-month,Bank transfer,DSL,No,Yes,Yes,0,Male,Yes,No,Yes,No,No internet service,No internet service,Yes,No,0
CUST04213,65,29.77,3408.97,2,Two year,Credit card,No,Yes,Yes,Yes,1,Female,Yes,Yes,Yes,No,Yes,No internet service,Yes,Yes,0
CUST04214,37,21.5,161.93,4,Month-to-month,Credit card,Fiber optic,No,No internet service,No,0,Female,Yes,No,No,Yes,No,No internet service,Yes,No internet service,0
CUST04215,36,36.11,287.8,4,One year,Mailed check,Fiber optic,Yes,No,Yes,0,Female,No,No,Yes,No,No,Yes,No internet service,No,0
CUST04216,67,119.6,3873.97,2,Month-to-month,Credit card,Fiber optic,Yes,No,No,0,Female,Yes,Yes,No,Yes,No internet service,No,No,No,1
CUST04217,48,38.0,2399.61,3,Month-to-month,Mailed check,Fiber optic,Yes,Yes,Yes,0,Female,No,Yes,Yes,No,Yes,No,Yes,No internet service,1
CUST04218,42,70.25,6763.96,3,Month-to-month,Bank transfer,No,Yes,No,No,1,Male,Yes,No,Yes,Yes,No internet service,No,No internet service,No,1
CUST04219,35,104.84,4825.19,4,One year,Credit card,Fiber optic,No,No,Yes,1,Male,Yes,No,Yes,Yes,Yes,No,No,No internet service,1
CUST04220,57,22.04,3642.39,3,Two year,Electronic check,No,No,Yes,No,0,Female,No,No,Yes,No phone service,Yes,No,No,No,0
CUST04221,12,80.45,3275.32,3,Two year,Bank transfer,DSL,No internet service,No,Yes,0,Female,Yes,No,Yes,Yes,No internet service,No internet service,No,No,0
CUST04222,51,47.7,3988.02,2,Month-to-month,Credit card,Fiber optic,Yes,No,No,0,Female,Yes,No,Yes,No,No internet service,No internet service,No,Yes,0
CUST04223,57,106.23,342.7,3,One year,Credit card,Fiber optic,Yes,No,No,1,Female,No,No,Yes,Yes,No,No,Yes,No internet service,1
CUST04224,31,48.35,7144.49,3,Month-to-month,Electronic check,No,No internet service,No internet service,No,0,Male,Yes,No,Yes,No,No internet service,No internet service,No,Yes,1
CUST04225,59,88.68,7986.46,2,One year,Mailed check,DSL,Yes,No,Yes,0,Male,Yes,Yes,Yes,Yes,Yes,No,No internet service,No,0
CUST04226,57,87.42,1468.27,4,Two year,Credit card,Fiber optic,Yes,Yes,No,0,Female,Yes,No,Yes,No,Yes,Yes,Yes,No,0
CUST04227,55,42.15,980.66,4,Month-to-month,Credit card,Fiber optic,Yes,No internet service,Yes,0,Female,Yes,No,No,Yes,No internet service,Yes,No,No,0
CUST04228,27,23.48,1165.75,2,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No,1,Male,Yes,No,No,No,No,Yes,No internet service,Yes,1
CUST04229,0,60.92,5295.0,1,One year,Bank transfer,DSL,No internet service,No internet service,No,0,Male,No,Yes,Yes,No,No internet service,No,Yes,No internet service,1
CUST04230,41,48.92,5298.3,2,One year,Credit card,DSL,No,No internet service,No,0,Female,No,No,Yes,Yes,No internet service,No,Yes,Yes,0
CUST04231,47,100.9,6786.43,1,Month-to-month,Mailed check,No,No,Yes,No,0,Male,Yes,Yes,Yes,No,No,No,Yes,Yes,1
CUST04232,39,100.04,6019.57,3,Two year,Mailed check,Fiber optic,No,No,Yes,0,Female,No,No,Yes,No,No,No internet service,Yes,Yes,0
CUST04233,62,65.7,3608.52,4,One year,Electronic check,Fiber optic,No internet service,Yes,Yes,1,Male,No,No,Yes,No,No,Yes,No,No,0
CUST04234,71,80.65,4910.59,1,Month-to-month,Mailed check,No,Yes,No,No,0,Female,Yes,No,No,No,Yes,No internet service,Yes,No internet service,1
CUST04235,3,80.43,5512.51,1,Month-to-month,Credit card,DSL,No internet service,No,Yes,0,Male,Yes,Yes,Yes,No,No,Yes,Yes,No internet service,0
CUST04236,37,102.72,4111.64,3,One year,Mailed check,Fiber optic,Yes,Yes,Yes,0,Female,No,No,Yes,No,No internet service,No internet service,No internet service,No,1
CUST04237,26,62.5,3815.69,4,Month-to-month,Credit card,No,No,Yes,No,0,Male,No,No,No,No,No,No internet service,No,No,0
CUST04238,8,47.54,5167.88,3,Month-to-month,Electronic check,No,Yes,No,Yes,0,Female,No,Yes,Yes,No,Yes,No,No,No,1
CUST04239,15,46.5,4468.65,4,One year,Mailed check,Fiber optic,No,No,Yes,1,Male,Yes,Yes,Yes,No,Yes,Yes,No,No,0
CUST04240,55,73.62,5158.66,4,One year,Credit card,Fiber optic,No,No,Yes,0,Male,No,No,Yes,No,Yes,Yes,No internet service,No internet service,0
CUST04241,30,64.91,4910.58,3,One year,Bank transfer,Fiber optic,No,No,Yes,0,Female,No,No,Yes,No phone service,No,No,No internet service,No,0
CUST04242,13,64.01,5759.19,1,Month-to-month,Credit card,No,No,No,Yes,0,Female,No,Yes,Yes,No,No,Yes,No internet service,Yes,1
CUST04243,24,29.11,5149.57,2,One year,Credit card,Fiber optic,No,No internet service,No,0,Female,Yes,No,Yes,No phone service,No,No,No internet service,No,1
CUST04244,33,91.86,4167.55,4,Two year,Electronic check,Fiber optic,No,Yes,Yes,0,Male,No,No,Yes,Yes,No,No,No,Yes,0
CUST04245,66,41.37,5460.74,4,Month-to-month,Credit card,DSL,Yes,No,Yes,0,Male,Yes,No,Yes,Yes,Yes,No,No,No internet service,0
CUST04246,23,39.7,3606.87,2,One year,Electronic check,Fiber optic,No,No,No,0,Female,Yes,Yes,Yes,Yes,No internet service,No,No internet service,No,0
CUST04247,25,61.28,1948.54,2,Two year,Credit card,Fiber optic,Yes,No internet service,No,1,Female,Yes,Yes,Yes,No,Yes,No,No,Yes,0
CUST04248,19,42.78,31.32,3,One year,Credit card,Fiber optic,No,No,No,1,Female,No,Yes,No,No,No,No internet service,No,Yes,1
CUST04249,63,78.39,4488.51,4,One year,Credit card,Fiber optic,No,No internet service,Yes,0,Male,Yes,No,Yes,No,No,No,No,No internet service,0
CUST04250,9,57.15,4733.43,3,Month-to-month,Electronic check,No,No,No,No,1,Female,Yes,No,No,Yes,Yes,Yes,No,No,0
CUST04251,66,64.89,7776.95,2,Month-to-month,Credit card,Fiber optic,No,No,Yes,0,Female,No,Yes,Yes,Yes,Yes,No internet service,No,No,1
CUST04252,23,73.72,2904.6,3,One year,Electronic check,DSL,No,No,No,0,Male,Yes,No,Yes,No,No internet service,No,No,Yes,1
CUST04253,4,40.35,3165.18,4,One year,Bank transfer,No,No,No,No,0,Female,Yes,No,Yes,Yes,Yes,No,Yes,Yes,0
CUST04254,66,35.58,1630.36,1,Two year,Electronic check,DSL,No,No,Yes,0,Male,Yes,Yes,Yes,No,Yes,No,No,No,0
CUST04255,57,108.04,582.86,1,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,No,1,Male,Yes,No,Yes,No,Yes,No,No,No,1
CUST04256,26,63.37,6186.98,4,Month-to-month,Electronic check,No,No,No internet service,No,0,Male,Yes,Yes,Yes,Yes,No internet service,No,No internet service,Yes,1
CUST04257,14,61.21,2012.45,3,Month-to-month,Electronic check,DSL,No,No,No,0,Female,Yes,No,Yes,No phone service,Yes,No,No,Yes,0
CUST04258,34,23.56,4879.06,2,One year,Credit card,No,No,No internet service,Yes,0,Male,No,No,Yes,Yes,No,No,No internet service,No,0
CUST04259,52,69.8,5508.43,2,Month-to-month,Mailed check,Fiber optic,No internet service,No,No,0,Male,No,No,No,No,Yes,No,No,No,0
CUST04260,43,75.42,3780.47,1,One year,Mailed check,Fiber optic,No,Yes,Yes,0,Female,Yes,No,Yes,No,No internet service,Yes,No internet service,No internet service,0
CUST04261,25,75.88,7013.29,3,Month-to-month,Credit card,DSL,No,No,Yes,0,Male,Yes,Yes,Yes,Yes,No internet service,Yes,Yes,No internet service,0
CUST04262,46,90.7,3561.48,2,Month-to-month,Bank transfer,Fiber optic,No,No,No,0,Male,No,Yes,Yes,No,No,No internet service,No,No,0
CUST04263,33,37.75,2293.57,2,Month-to-month,Credit card,No,No,No internet service,No,0,Female,No,Yes,Yes,No,No,Yes,No,No internet service,0
CUST04264,49,45.22,7170.2,4,Two year,Mailed check,DSL,No,No,No,0,Male,Yes,No,Yes,No,Yes,Yes,Yes,No,0
CUST04265,11,101.07,6895.28,3,One year,Electronic check,Fiber optic,No internet service,Yes,No,0,Female,Yes,No,Yes,No,No,No,Yes,Yes,1
CUST04266,3,114.72,1329.04,3,Two year,Credit card,DSL,Yes,No,No,0,Male,Yes,No,Yes,No,No,Yes,No,Yes,0
CUST04267,47,33.59,227.17,2,One year,Bank transfer,DSL,No,No,No,0,Male,No,No,Yes,No phone service,Yes,Yes,No,Yes,0
CUST04268,54,69.76,738.08,3,Month-to-month,Credit card,Fiber optic,No internet service,No,Yes,0,Female,No,No,Yes,Yes,Yes,Yes,No internet service,No internet service,1
CUST04269,0,41.42,2306.65,3,Month-to-month,Mailed check,DSL,Yes,No,No,0,Male,No,Yes,Yes,Yes,No internet service,No,No,No internet service,1
CUST04270,65,26.01,7778.63,3,Two year,Electronic check,No,No,Yes,No,0,Female,Yes,No,Yes,Yes,Yes,No,No,Yes,0
CUST04271,29,52.55,4476.96,4,One year,Mailed check,Fiber optic,No internet service,Yes,Yes,1,Female,No,Yes,Yes,No,Yes,Yes,No,No,0
CUST04272,2,34.37,2998.63,2,Month-to-month,Mailed check,Fiber optic,No internet service,No,No,0,Male,Yes,No,Yes,No,No,No,Yes,No,0
CUST04273,20,90.99,7111.95,1,One year,Mailed check,DSL,No,Yes,Yes,0,Female,Yes,No,Yes,Yes,Yes,Yes,No,No,0
CUST04274,48,73.37,3636.03,3,Month-to-month,Mailed check,No,Yes,No,Yes,0,Male,Yes,Yes,Yes,Yes,No,No,No,No,1
CUST04275,61,34.38,2535.6,2,Month-to-month,Electronic check,DSL,Yes,No,Yes,1,Male,No,No,Yes,No,Yes,Yes,Yes,Yes,0
CUST04276,37,20.92,7530.93,1,Month-to-month,Mailed check,Fiber optic,No,No internet service,No,0,Female,No,No,Yes,No,Yes,Yes,No,No internet service,1
CUST04277,14,100.82,6799.15,4,Two year,Bank transfer,Fiber optic,Yes,No internet service,Yes,0,Male,Yes,No,Yes,No,No,No internet service,No,No internet service,0
CUST04278,51,37.62,6752.47,2,Month-to-month,Bank transfer,Fiber optic,Yes,No,No,0,Male,Yes,No,Yes,No,Yes,No internet service,No,Yes,0
CUST04279,45,80.62,4108.03,4,Month-to-month,Mailed check,Fiber optic,No,No,Yes,0,Male,Yes,No,Yes,No,No,No,No,Yes,1
CUST04280,24,53.69,6319.72,2,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,0,Male,No,Yes,Yes,Yes,No internet service,Yes,No,No,0
CUST04281,20,78.55,1451.24,4,Month-to-month,Mailed check,DSL,No internet service,Yes,Yes,1,Male,No,No,Yes,No,No,No,Yes,No,0
CUST04282,4,51.57,4594.32,2,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No,1,Male,Yes,Yes,Yes,No,No,No internet service,Yes,Yes,1
CUST04283,69,28.69,7871.09,4,Month-to-month,Electronic check,Fiber optic,Yes,No,No,0,Male,Yes,No,Yes,No,Yes,No,No,No,0
CUST04284,46,42.3,2341.85,1,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,Yes,0,Female,No,No,Yes,No,No internet service,Yes,Yes,No internet service,1
CUST04285,67,38.81,6358.93,2,Two year,Bank transfer,DSL,No,Yes,No,0,Male,Yes,No,Yes,No,No internet service,No,No internet service,Yes,0
CUST04286,17,62.8,3934.02,1,Month-to-month,Mailed check,DSL,No internet service,No,Yes,0,Female,Yes,No,Yes,Yes,No,No,No,Yes,0
CUST04287,20,85.83,337.65,3,Month-to-month,Credit card,DSL,No internet service,No,Yes,0,Female,No,No,Yes,No phone service,Yes,Yes,No,No internet service,1
CUST04288,22,46.38,6108.89,1,Month-to-month,Mailed check,DSL,No internet service,No internet service,No,0,Female,No,No,Yes,Yes,No,No internet service,No,No,0
CUST04289,63,21.21,1365.18,2,One year,Mailed check,Fiber optic,No,Yes,Yes,0,Male,No,No,Yes,No,Yes,No,Yes,No,0
CUST04290,66,71.89,5059.16,1,Two year,Electronic check,Fiber optic,No,Yes,Yes,0,Female,Yes,Yes,Yes,Yes,No internet service,Yes,No internet service,Yes,0
CUST04291,39,80.58,703.6,2,Month-to-month,Credit card,DSL,No,No internet service,No,0,Male,Yes,No,Yes,Yes,No,Yes,Yes,No internet service,1
CUST04292,9,116.29,7576.0,4,Two year,Credit card,Fiber optic,No,Yes,Yes,1,Female,No,Yes,Yes,No,No,No internet service,Yes,No,1
CUST04293,51,78.95,2347.96,3,One year,Mailed check,No,No,No,Yes,0,Female,No,No,Yes,Yes,Yes,No,Yes,Yes,0
CUST04294,71,67.12,1827.19,1,One year,Electronic check,No,No,No,No,0,Male,Yes,Yes,Yes,Yes,Yes,No,No,No,0
CUST04295,60,77.34,1050.51,3,Month-to-month,Bank transfer,No,Yes,No,Yes,0,Female,No,No,Yes,Yes,No,No,Yes,No internet service,1
CUST04296,63,112.79,7569.1,1,Month-to-month,Electronic check,DSL,No,No,Yes,0,Female,No,No,Yes,No,No,No,No internet service,No internet service,0
CUST04297,4,102.84,5700.99,2,One year,Bank transfer,DSL,Yes,No internet service,No,0,Male,No,No,Yes,No,No,No,Yes,No,0
CUST04298,52,52.3,5938.45,1,Two year,Electronic check,No,No,Yes,Yes,1,Male,Yes,Yes,Yes,Yes,Yes,Yes,No internet service,No internet service,0
CUST04299,54,43.73,4005.25,3,One year,Credit card,DSL,No internet service,Yes,No,1,Male,No,No,Yes,No,Yes,Yes,No,No,0
CUST04300,36,46.26,3808.33,1,Month-to-month,Electronic check,DSL,Yes,No,No,0,Male,Yes,No,Yes,No phone service,Yes,Yes,No internet service,Yes,0
CUST04301,55,70.44,897.97,3,Month-to-month,Mailed check,Fiber optic,No,No,No,0,Female,No,Yes,Yes,Yes,No internet service,No internet service,No,Yes,0
CUST04302,58,94.4,4487.53,3,One year,Bank transfer,DSL,Yes,No,No,1,Male,Yes,No,Yes,No,No,No internet service,Yes,No,0
CUST04303,68,70.32,1990.39,2,One year,Electronic check,No,No internet service,No internet service,Yes,0,Male,Yes,No,Yes,No,No internet service,No,No,No,0
CUST04304,58,26.78,7817.62,4,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,No,0,Female,No,Yes,Yes,Yes,No,No,No,Yes,1
CUST04305,1,92.36,6376.72,4,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,Yes,0,Female,Yes,No,Yes,No,No internet service,Yes,No internet service,Yes,1
CUST04306,64,100.6,3315.68,1,Month-to-month,Electronic check,No,No internet service,No,Yes,1,Female,Yes,Yes,Yes,Yes,Yes,No,No internet service,No,1
CUST04307,59,48.95,1227.7,3,One year,Bank transfer,DSL,No,Yes,No,0,Male,No,No,Yes,No,No,No,Yes,Yes,0
CUST04308,50,86.41,6286.95,2,One year,Credit card,Fiber optic,Yes,No internet service,No,0,Male,Yes,Yes,Yes,Yes,Yes,No,No,No,0
CUST04309,29,62.66,993.99,4,Two year,Bank transfer,Fiber optic,No,No,No,0,Female,No,No,Yes,No,No,Yes,No,Yes,0
CUST04310,10,108.91,1530.88,2,One year,Bank transfer,Fiber optic,No,No,Yes,0,Female,No,No,Yes,Yes,No,No,No,No,1
CUST04311,38,104.52,1707.93,2,Month-to-month,Credit card,DSL,No,No internet service,Yes,0,Male,Yes,No,Yes,No,No,No internet service,Yes,No internet service,0
CUST04312,71,72.54,4463.99,3,One year,Electronic check,Fiber optic,No,No,Yes,0,Male,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,0
CUST04313,62,89.15,6300.71,1,Two year,Electronic check,No,Yes,Yes,No,0,Male,Yes,No,No,No,No,No,No internet service,Yes,0
CUST04314,63,108.33,2528.23,3,Two year,Credit card,DSL,Yes,No,Yes,0,Female,Yes,Yes,No,No phone service,No internet service,No internet service,Yes,No,0
CUST04315,60,69.57,695.67,4,Two year,Mailed check,DSL,No,No,No,0,Female,No,No,Yes,Yes,No,Yes,Yes,Yes,0
CUST04316,53,51.33,3727.02,4,Month-to-month,Bank transfer,DSL,Yes,No,No,0,Female,No,No,Yes,No,No,No,Yes,Yes,1
CUST04317,57,95.37,5989.92,2,One year,Electronic check,Fiber optic,No,No,Yes,0,Male,No,Yes,Yes,No,No,Yes,No,No,0
CUST04318,55,42.01,1788.88,3,Two year,Electronic check,DSL,No,Yes,No,0,Male,Yes,Yes,Yes,Yes,No,No,No,No,0
CUST04319,33,58.85,1775.0,3,One year,Bank transfer,No,No,No,Yes,0,Female,No,No,Yes,Yes,No,No,No,Yes,1
CUST04320,30,106.57,7578.87,2,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,0,Female,No,Yes,Yes,No,Yes,No internet service,No,No,0
CUST04321,51,92.44,7634.15,1,Two year,Bank transfer,Fiber optic,No internet service,No internet service,Yes,0,Male,No,Yes,No,No,No internet service,No,No,No,0
CUST04322,0,60.38,7923.92,2,Month-to-month,Mailed check,Fiber optic,Yes,Yes,Yes,0,Female,Yes,Yes,No,No,No,No,No internet service,No,1
CUST04323,54,41.47,6465.12,2,Month-to-month,Credit card,Fiber optic,No,Yes,No,1,Male,Yes,No,Yes,No,No,No internet service,Yes,No,0
CUST04324,21,55.6,1521.71,4,Month-to-month,Mailed check,Fiber optic,No,No,Yes,0,Male,Yes,Yes,Yes,No phone service,Yes,No internet service,Yes,No internet service,0
CUST04325,39,48.41,1711.61,3,One year,Mailed check,Fiber optic,Yes,No,No,0,Male,Yes,No,Yes,Yes,Yes,Yes,No,No,0
CUST04326,0,37.61,2735.0,4,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,Yes,1,Male,No,No,Yes,Yes,Yes,No,No internet service,No,1
CUST04327,64,94.33,2558.7,2,Month-to-month,Credit card,DSL,Yes,No,Yes,1,Female,Yes,No,Yes,No,No,Yes,No,Yes,0
CUST04328,62,45.21,7653.09,3,One year,Electronic check,DSL,No,No internet service,No,1,Male,No,No,No,No,Yes,Yes,Yes,No,0
CUST04329,53,65.42,6316.81,2,One year,Bank transfer,DSL,No internet service,No,Yes,0,Female,Yes,No,Yes,No,No internet service,No,Yes,No,0
CUST04330,41,58.59,5797.59,2,One year,Credit card,Fiber optic,No,No,Yes,1,Female,No,No,Yes,Yes,No internet service,Yes,No internet service,No,0
CUST04331,20,118.21,1503.99,1,Month-to-month,Electronic check,DSL,No,No internet service,Yes,0,Male,Yes,Yes,Yes,No,No,Yes,No,No,1
CUST04332,21,59.11,7278.01,4,One year,Mailed check,Fiber optic,No,Yes,No,0,Female,No,No,Yes,No,Yes,No,Yes,No,0
CUST04333,37,28.0,6626.41,4,Month-to-month,Credit card,No,Yes,No,Yes,0,Female,No,No,Yes,Yes,No,No,No,No,1
CUST04334,7,28.98,1325.86,2,Month-to-month,Mailed check,DSL,Yes,No,Yes,0,Female,Yes,No,Yes,No,No,No internet service,No internet service,No,1
CUST04335,61,79.08,6971.94,1,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,0,Female,Yes,Yes,No,Yes,Yes,No,No,Yes,0
CUST04336,46,79.94,2192.54,2,Two year,Credit card,Fiber optic,Yes,No internet service,No,0,Female,Yes,No,Yes,No,No,No internet service,No,No internet service,0
CUST04337,16,61.88,665.34,2,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No,0,Male,Yes,No,Yes,Yes,No internet service,No,No,No,0
CUST04338,16,63.18,5261.44,2,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,0,Female,Yes,Yes,No,Yes,No,No,No,Yes,0
CUST04339,12,25.39,5237.36,1,Month-to-month,Electronic check,No,No,No internet service,No,0,Male,Yes,No,Yes,No,No,No,No,No,0
CUST04340,16,71.65,777.56,3,Month-to-month,Bank transfer,DSL,No internet service,Yes,Yes,0,Female,Yes,Yes,Yes,Yes,No internet service,No,No internet service,No,1
CUST04341,37,70.47,2564.44,1,Two year,Bank transfer,DSL,No,No,No,0,Male,Yes,No,Yes,Yes,Yes,Yes,No,No,0
CUST04342,44,34.95,7942.66,2,Two year,Bank transfer,Fiber optic,No,No,No,0,Female,No,No,Yes,Yes,No,No,No,No internet service,0
CUST04343,5,30.38,5433.84,3,Month-to-month,Mailed check,Fiber optic,No,No internet service,No,0,Female,No,Yes,Yes,No,No,No,No,No,1
CUST04344,34,32.36,5846.0,2,Month-to-month,Bank transfer,DSL,No,No,No,0,Female,Yes,No,Yes,Yes,No internet service,No,No internet service,No internet service,0
CUST04345,13,30.1,1719.08,1,Month-to-month,Mailed check,DSL,Yes,No,Yes,0,Male,No,No,Yes,Yes,No internet service,No,No,No,0
CUST04346,71,80.97,648.68,1,One year,Electronic check,Fiber optic,No internet service,No,Yes,0,Male,No,Yes,No,No phone service,No,No internet service,No,No internet service,0
CUST04347,60,39.65,2229.68,3,Month-to-month,Credit card,DSL,Yes,No internet service,No,0,Female,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,0
CUST04348,14,45.14,2006.21,1,Month-to-month,Credit card,No,Yes,No internet service,No,0,Male,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,0
CUST04349,53,37.36,1891.66,2,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,No,1,Male,No,No,Yes,Yes,No,No internet service,No internet service,No,0
CUST04350,26,115.78,1558.18,3,Month-to-month,Mailed check,DSL,No,No internet service,No,0,Female,Yes,Yes,Yes,No phone service,Yes,Yes,No,No,0
CUST04351,12,105.46,4606.55,4,Month-to-month,Mailed check,Fiber optic,No,No internet service,Yes,0,Male,No,No,No,No,No,Yes,Yes,Yes,1
CUST04352,30,43.05,2638.27,2,Month-to-month,Electronic check,DSL,No internet service,No,Yes,0,Female,Yes,No,Yes,Yes,No,No,No,Yes,0
CUST04353,34,52.76,6566.35,4,Month-to-month,Electronic check,Fiber optic,No,No,No,0,Male,No,No,Yes,No,No,Yes,Yes,Yes,0
CUST04354,59,40.99,1487.9,3,Month-to-month,Bank transfer,Fiber optic,No,No,No,0,Male,Yes,Yes,Yes,No,No,No,Yes,No,0
CUST04355,5,69.19,3727.72,3,Two year,Bank transfer,Fiber optic,No internet service,No,No,1,Male,No,Yes,Yes,No phone service,Yes,No,Yes,No internet service,0
CUST04356,68,21.96,128.99,2,Month-to-month,Credit card,Fiber optic,No,No,No,0,Male,Yes,Yes,Yes,No,No,No internet service,No,No,0
CUST04357,57,87.14,3863.82,1,Month-to-month,Bank transfer,DSL,Yes,Yes,No,0,Female,No,Yes,Yes,Yes,Yes,Yes,No internet service,No,0
CUST04358,48,72.32,465.59,2,Two year,Electronic check,No,No,Yes,No,0,Male,No,No,Yes,No,Yes,No,Yes,No,1
CUST04359,22,109.86,7822.23,1,Two year,Electronic check,Fiber optic,No,Yes,No,0,Male,Yes,Yes,Yes,Yes,Yes,No,No internet service,No,0
